RepoID,Testing,Security,Research Support,Project Activity / Maintenance,Popularity / Engagement,Licensing & Compliance,Documentation,Dependency Analysis,Collaboration,Code Quality,AI Model Usage,GenAI Used,Agile Process
RID443,0,0,7,5,6,10,5,0,6.5,0,0,0,0
RID444,0,0,6,5,7,10,5,0,6.5,0,0,0,2
RID445,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID446,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID447,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID448,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID449,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID450,0,0,10,3,4,5,3,0,0,0,5,0,2
RID451,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID452,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID453,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID454,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID455,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID456,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID457,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID458,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID459,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID460,0,0,4,5,8,10,5,0,6.5,0,0,0,0
RID461,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID462,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID463,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID464,0,0,4,5,5,10,5,2,6.5,0,0,0,0
RID465,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID466,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID467,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID468,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID469,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID470,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID471,0,0,4,5,5,8,7,0,4.5,0,0,0,2
RID472,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID473,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID474,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID475,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID476,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID477,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID478,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID479,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID480,0,0,4,5,7,10,5,0,6.5,0,0,0,2
RID481,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID482,0,0,5,5,7,10,5,0,6.5,0,0,0,0
RID483,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID484,4,0,6,5,7,10,5,0,6.5,0,0,0,0
RID485,0,0,8,3,4,5,4,0,0,0,2,0,0
RID486,0,0,3,4,6,5,3,0,1.5,0,0,0,4
RID487,0,0,3,5,6,8,8,2,5.5,0,0,0,3
RID488,0,0,8,3,2,5,3,0,1,0,0,0,0
RID489,0,0,6,3,2,5,1,0,0,0,0,0,0
RID490,0,0,10,3,2,5,3,0,1,0,2,0,0
RID491,0,0,5,3,1,5,1,0,0,0,0,0,2
RID492,5,0,3,5,7,8,8,2,4.5,2,0,0,2
RID493,0,0,3,5,1,5,5,0,3.5,0,0,0,0
RID494,0,0,8,3,4,5,2,0,0,0,0,0,0
RID495,0,0,6,3,3,5,2,0,0,0,0,0,2
RID496,0,0,6,4,1,5,3,0,3.5,0,0,0,0
RID497,0,0,10,3,2,5,2,0,1,0,0,0,0
RID498,0,3,10,8,10,8,8,2,8,2,0,0,4
RID499,0,0,8,8,8,6,7,2,8,4,2,0,2
RID500,0,0,7,3,2,3,0,0,0,0,0,0,2
RID501,0,0,7,3,2,3,0,0,0,0,0,0,2
RID502,0,0,10,3,4,2,1,0,1,0,0,0,0
RID503,0,0,6,3,4,5,1,0,0,0,0,0,0
RID504,0,0,7,7,4,8,7,0,7.5,0,5,5,2
RID505,0,0,5,6,3,6,9,0,4.5,0,2,0,2
RID506,0,0,6,3,3,5,1,0,0,0,0,0,3
RID507,0,0,3,5,1,8,7,0,5,2,5,1,0
RID508,0,0,8,3,3,5,2,0,0,0,0,0,2
RID509,0,0,8,5,3,5,10,0,2,0,0,0,0
RID510,0,0,5,5,1,8,4,0,5.5,0,2,1,0
RID511,0,0,4,4,3,5,3,0,3.5,0,0,0,0
RID512,0,0,4,6,7,8,6,0,5,0,0,2,0
RID513,0,0,10,3,2,5,3,0,1,0,0,0,0
RID514,0,0,5,3,4,5,3,0,0,0,0,0,0
RID515,10,0,7,6,7,6,9,2,7.5,4,0,1,3
RID516,0,0,3,3,1,5,2,0,1.5,0,0,0,0
RID517,0,0,10,3,2,5,3,0,1,0,0,0,0
RID518,0,0,9,3,2,6,1,0,0,0,0,0,0
RID519,0,0,10,3,2,5,3,2,1,0,0,0,2
RID520,0,0,10,3,2,5,3,0,1,0,2,0,0
RID521,0,0,6,6,2,8,8,0,2.5,0,0,0,0
RID522,0,0,5,5,2,8,8,0,4,0,0,0,0
RID523,0,0,10,3,2,5,3,0,1,0,0,0,0
RID524,0,0,8,3,2,5,3,0,1,0,0,0,0
RID525,0,0,4,5,5,9,6,0,4,0,0,0,2
RID526,0,0,4,5,3,5,5,0,4,0,2,0,0
RID527,0,0,8,5,6,8,6,2,5.5,0,0,0,2
RID528,0,0,3,3,1,5,1,0,0,0,0,0,0
RID529,0,0,7,3,2,5,3,0,1,0,2,0,0
RID530,0,0,4,5,3,2,5,0,4,0,0,0,2
RID531,0,0,10,3,4,5,3,0,1,0,0,0,2
RID532,0,0,5,6,6,6,10,2,7,4,5,0,2
RID533,0,0,5,3,1,5,1,0,1,0,0,0,0
RID534,0,0,8,3,2,5,2,0,1,0,0,0,2
RID535,0,0,5,5,1,8,7,6,5.5,4,0,0,4
RID536,0,0,8,5,2,5,7,0,7,0,2,0,0
RID537,0,0,8,4,6,8,5,4,0,0,2,0,0
RID538,0,0,4,3,2,5,0,0,1,0,0,0,0
RID539,0,0,4,4,3,8,6,0,3.5,0,0,0,2
RID540,0,0,10,8,8,8,7,2,8,2,2,0,2
RID541,0,0,6,5,9,5,6,0,6.5,2,0,0,2
RID542,0,0,4,3,0,5,0,0,0,0,0,1,0
RID543,0,0,5,5,2,5,4,8,7.5,2,5,0,2
RID544,0,0,7,3,1,5,1,0,0,0,5,0,0
RID545,3,0,6,8,7,8,8,4,5.5,0,0,0,2
RID546,2,1,8,6,7,6,4,2,7.5,2,0,0,5
RID547,0,0,5,8,10,8,7,4,5.5,0,0,0,3
RID548,0,0,10,3,3,5,3,0,1,0,0,0,0
RID549,0,0,7,3,3,5,0,0,0,0,0,0,0
RID550,0,0,3,3,0,5,2,0,0,0,0,0,0
RID551,0,0,6,3,0,5,1,0,0,0,0,0,0
RID552,0,0,3,4,2,8,3,0,2.5,0,0,0,0
RID553,0,0,4,5,2,8,9,0,6.5,2,0,0,2
RID554,0,0,6,3,1,6,1,0,0,0,2,0,0
RID555,0,0,4,5,3,8,6,0,6,2,0,0,0
RID556,0,10,7,4,2,5,6,4,5.5,0,0,4,0
RID557,0,0,10,3,2,5,3,0,1,0,0,0,2
RID558,0,0,6,3,4,5,2,0,0,0,0,0,0
RID559,0,0,6,3,1,5,0,0,0,0,0,0,0
RID560,0,0,5,6,4,8,6,0,6.5,4,2,0,0
RID561,0,0,3,3,0,5,4,0,0,0,2,0,0
RID562,0,0,10,3,4,5,2,0,1,0,0,0,0
RID563,0,0,5,5,4,2,6,0,5.5,2,0,0,0
RID564,0,0,10,3,2,5,3,0,1,0,0,0,0
RID565,0,0,5,8,3,6,7,0,7.5,2,0,0,2
RID566,0,0,10,4,2,5,2,0,1,0,5,0,0
RID567,0,0,8,7,5,8,6,0,7.5,2,2,4,2
RID568,0,0,5,3,2,5,1,0,0,0,0,0,0
RID569,10,0,6,7,9,8,8,0,8,2,0,0,3
RID570,0,0,6,4,4,8,7,6,3.5,0,10,0,0
RID571,0,0,6,3,4,5,2,0,0,0,5,0,0
RID572,0,0,3,4,2,8,7,0,1,0,0,0,4
RID573,0,0,7,3,2,5,3,0,1,0,0,0,0
RID574,0,0,3,4,4,8,6,6,3.5,0,10,0,0
RID575,3,0,4,5,4,5,8,0,3.5,0,0,0,4
RID576,0,0,6,3,3,5,1,0,0,0,0,0,2
RID577,0,0,8,5,5,5,8,0,8.5,5,2,0,2
RID578,0,0,4,4,2,8,3,0,2.5,0,0,0,2
RID579,0,0,9,3,2,5,0,0,0,0,0,0,2
RID580,0,0,8,3,4,5,1,0,0,0,0,0,0
RID581,0,0,6,6,2,6,6,0,5,0,0,0,4
RID582,0,0,9,3,2,5,2,0,0,0,2,0,0
RID583,0,0,9,3,4,5,1,0,0,0,0,0,0
RID584,4,4,9,7,7,8,8,4,7.5,4,0,0,0
RID585,0,0,5,4,5,8,5,0,1.5,0,0,0,2
RID586,0,4,6,4,6,8,8,0,3.5,2,0,0,4
RID587,0,5,6,5,5,8,9,0,3.5,0,0,1,2
RID588,0,4,6,5,3,6,9,2,6.5,0,0,0,2
RID589,0,0,4,6,3,8,6,0,4.5,0,0,2,0
RID590,0,0,10,3,1,5,3,0,1,0,0,0,0
RID591,0,0,6,3,1,5,3,0,3.5,0,0,0,0
RID592,0,0,6,3,2,5,3,0,1,0,0,0,0
RID593,0,0,4,3,0,2,1,0,0,0,0,0,0
RID594,4,0,6,8,9,8,7,6,8,2,0,2,3
RID595,0,0,5,5,5,8,8,0,3.5,0,0,0,0
RID596,0,0,4,4,4,2,7,0,1.5,0,0,0,2
RID597,0,0,8,5,7,5,6,0,6.5,2,5,0,0
RID598,0,0,7,5,1,5,4,0,3.5,2,0,0,0
RID599,0,0,7,3,2,5,2,0,0,0,2,0,0
RID600,0,0,10,3,4,5,2,0,0,0,0,0,2
RID601,0,0,9,3,2,5,0,0,0,0,2,0,0
RID602,0,0,3,4,2,8,7,0,1.5,0,0,0,0
RID603,0,0,3,3,4,5,3,0,0,0,0,0,2
RID604,5,0,10,9,9,8,7,0,7.5,4,0,2,2
RID605,0,0,8,3,4,5,0,0,0,0,0,0,0
RID606,0,0,6,3,2,5,3,0,0,0,0,0,2
RID607,0,0,5,3,2,5,0,0,0,0,0,0,0
RID608,0,0,9,3,3,5,1,0,1,0,0,0,0
RID609,0,0,6,5,5,8,8,0,5.5,0,0,0,2
RID610,0,0,6,5,4,8,8,0,3.5,0,0,0,2
RID611,0,0,7,6,7,8,7,0,7.5,0,0,0,0
RID612,0,0,10,3,3,5,3,2,1,0,2,0,0
RID613,0,0,10,6,2,8,9,0,3.5,0,5,0,2
RID614,0,0,5,7,3,8,9,0,6,0,2,0,0
RID615,0,0,7,3,3,5,3,0,1,0,2,0,0
RID616,0,0,4,5,3,8,7,0,3.5,0,0,0,0
RID617,0,0,9,3,2,5,1,0,0,0,0,0,0
RID618,0,0,5,5,2,5,8,0,3.5,0,2,0,2
RID619,0,4,3,6,8,8,9,2,7.5,0,0,0,4
RID620,0,0,7,5,4,5,8,0,2.5,0,0,0,2
RID621,0,0,4,4,1,5,7,0,3.5,0,0,0,0
RID622,0,0,6,5,5,8,8,0,3.5,2,0,0,2
RID623,0,0,10,3,2,5,3,0,0,0,0,0,0
RID624,0,0,6,5,3,5,9,2,3.5,0,0,0,2
RID625,0,0,4,3,1,5,2,0,1,0,0,0,0
RID626,0,0,10,6,9,6,7,0,7.5,2,0,0,2
RID627,0,0,5,3,0,5,1,0,0,0,0,0,0
RID628,0,0,5,3,0,5,1,0,0,0,0,0,0
RID629,0,0,6,3,2,5,3,0,1,0,0,0,0
RID630,0,0,3,3,0,5,0,0,0,0,0,0,0
RID631,0,0,7,3,3,5,1,0,0,0,0,0,0
RID632,0,0,5,8,4,6,3,0,4.5,0,0,0,0
RID633,0,0,7,7,5,9,5,6,7.5,2,2,0,0
RID634,0,0,3,5,2,5,6,0,3.5,0,0,0,0
RID635,0,0,4,7,6,8,7,6,7.5,2,7,0,0
RID636,0,4,4,5,4,8,8,0,5.5,2,5,0,2
RID637,1,0,4,9,8,6,7,6,8.5,6,0,2,4
RID638,0,0,7,3,2,5,3,0,1,0,0,0,0
RID639,0,0,6,3,2,5,3,0,1,0,2,0,0
RID640,0,0,4,5,5,8,6,0,3.5,0,0,0,2
RID641,0,0,4,3,3,8,8,0,1.5,0,0,0,0
RID642,0,0,8,5,2,8,8,0,5.5,0,5,0,2
RID643,0,0,5,4,2,8,10,0,2.5,0,0,0,2
RID644,0,0,4,3,0,5,5,0,2,0,0,0,0
RID645,0,0,10,6,10,8,7,0,6.5,4,0,0,0
RID646,0,3,10,6,4,10,7,4,7.5,2,0,2,2
RID647,0,0,10,5,3,5,9,0,4.5,0,2,0,2
RID648,0,0,7,3,1,5,1,0,1,0,0,0,0
RID649,0,0,8,3,1,5,2,0,1,0,2,0,0
RID650,0,0,10,3,3,7,4,0,0,0,0,0,4
RID651,0,0,4,3,2,5,2,0,1,0,2,0,0
RID652,0,0,6,3,4,5,0,0,0,0,0,0,0
RID653,0,0,4,4,4,5,5,0,2.5,0,0,0,2
RID654,0,0,4,3,4,5,2,0,0,0,0,0,0
RID655,0,0,6,6,6,6,4,2,6.5,2,0,0,3
RID656,4,0,5,7,1,8,7,2,6.5,2,2,2,4
RID657,0,0,8,5,1,8,8,0,8,4,0,0,2
RID658,1,0,4,8,7,6,8,2,7.5,7,5,1,6
RID659,0,0,4,7,4,8,6,0,7.5,2,0,0,2
RID660,0,0,7,3,3,5,3,0,1,0,0,0,0
RID661,0,0,3,6,5,8,8,0,2.5,0,0,0,0
RID662,0,0,9,3,1,5,0,0,0,0,0,0,0
RID663,0,0,6,3,2,5,3,0,1,0,0,0,0
RID664,0,0,8,3,3,5,0,0,0,0,0,0,0
RID665,0,0,10,3,2,5,3,0,1,0,2,0,0
RID666,0,0,10,3,2,5,2,0,1,0,0,0,0
RID667,0,0,9,3,0,5,1,0,0,0,0,0,0
RID668,0,0,7,5,4,8,8,8,6.5,2,7,0,3
RID669,0,0,7,3,3,5,1,0,0,0,2,0,0
RID670,0,0,10,3,1,5,3,0,1,0,0,0,0
RID671,0,0,7,7,6,6,7,0,5.5,0,0,0,0
RID672,0,0,5,3,2,5,2,0,0,0,0,0,0
RID673,0,0,6,3,3,5,3,0,0,0,5,0,2
RID674,0,0,8,7,4,5,7,0,3.5,0,2,0,2
RID675,0,0,6,3,1,5,2,0,0,0,2,0,0
RID676,0,0,3,5,1,5,4,0,2.5,0,0,0,0
RID677,0,0,10,3,1,5,1,0,0,0,0,0,0
RID678,0,0,4,5,3,8,8,2,3.5,2,0,2,4
RID679,0,0,3,5,3,8,6,0,3.5,3,0,0,2
RID680,0,0,4,4,0,8,3,0,4.5,0,0,0,0
RID681,0,0,9,3,1,5,3,0,1,0,0,0,2
RID682,0,0,7,3,4,5,0,0,0,0,0,0,2
RID683,0,0,4,3,2,5,0,0,0,0,0,0,2
RID684,0,0,6,3,2,5,1,0,0,0,0,0,0
RID685,0,0,9,3,1,5,3,0,1,0,0,0,0
RID686,0,0,5,5,3,8,7,0,6.5,0,0,0,2
RID687,0,0,10,3,1,6,0,0,1,0,0,0,0
RID688,0,0,4,3,3,5,2,0,1,0,2,0,0
RID689,0,0,3,5,1,8,8,0,2.5,0,2,0,0
RID690,0,0,9,3,2,5,1,0,0,0,0,0,0
RID691,0,0,6,3,1,6,3,0,0,0,0,0,0
RID692,0,0,10,3,2,5,3,0,1,0,5,0,0
RID693,2,0,8,9,7,6,9,0,8,2,5,0,6
RID694,4,0,3,5,2,8,5,0,3,0,0,0,2
RID695,4,0,10,8,9,8,10,6,8.5,2,0,0,2
RID696,0,0,5,4,4,5,7,0,4.5,0,0,0,0
RID697,0,0,8,6,7,8,9,4,4,0,4,0,0
RID698,0,0,10,3,4,5,2,0,1,0,0,0,0
RID699,0,3,8,6,4,8,7,6,7.5,2,0,0,4
RID700,0,0,4,3,1,5,2,0,0,0,0,0,0
RID701,0,0,6,3,2,5,3,0,1,0,5,0,0
RID702,0,0,4,5,5,5,6,0,4.5,0,0,0,0
RID703,0,0,4,5,1,8,7,0,1.5,0,2,0,0
RID704,0,0,5,3,2,5,2,0,0,0,0,0,0
RID705,0,0,6,4,1,8,6,0,5.5,2,0,0,0
RID706,0,0,10,3,2,5,3,0,1,0,5,0,0
RID707,0,0,3,5,2,5,7,0,2.5,0,0,0,2
RID708,0,0,6,3,4,5,2,0,0,0,0,0,0
RID709,0,0,8,3,2,5,3,0,1,0,0,0,0
RID710,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID711,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID712,0,0,7,5,6,10,5,0,6.5,0,0,0,2
RID713,0,0,6,5,7,10,5,0,6.5,0,0,0,0
RID714,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID715,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID716,0,0,5,5,7,10,5,0,6.5,0,0,0,0
RID717,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID718,0,0,8,5,6,10,5,0,6.5,0,0,0,2
RID719,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID720,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID721,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID722,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID723,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID724,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID725,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID726,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID727,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID728,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID729,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID730,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID731,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID732,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID733,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID734,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID735,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID736,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID737,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID738,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID739,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID740,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID741,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID742,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID743,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID744,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID745,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID746,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID747,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID748,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID749,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID750,0,0,7,5,6,10,5,0,6.5,0,0,0,2
RID751,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID752,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID753,0,0,6,5,7,10,5,0,6.5,0,0,0,2
RID754,0,0,7,5,6,10,5,0,6.5,0,0,0,0
RID755,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID756,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID757,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID758,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID759,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID760,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID761,0,0,7,5,7,10,5,0,6.5,0,0,0,0
RID762,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID763,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID764,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID765,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID766,0,0,6,5,7,10,5,0,6.5,0,0,0,2
RID767,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID768,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID769,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID770,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID771,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID772,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID773,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID774,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID775,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID776,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID777,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID778,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID779,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID780,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID781,4,0,6,5,6,10,5,0,6.5,0,0,0,0
RID782,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID783,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID784,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID785,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID786,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID787,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID788,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID789,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID790,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID791,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID792,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID793,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID794,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID795,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID796,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID797,0,4,4,5,6,10,5,0,6.5,0,0,0,0
RID798,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID799,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID800,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID801,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID802,0,4,4,5,6,10,5,0,6.5,0,0,0,0
RID803,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID804,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID805,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID806,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID807,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID808,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID809,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID810,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID811,0,0,4,5,7,10,5,0,6.5,0,0,0,2
RID812,0,0,7,5,6,10,5,0,6.5,0,0,0,0
RID813,0,4,6,5,6,10,5,0,6.5,0,0,0,0
RID814,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID815,0,0,4,5,7,10,5,0,6.5,0,0,0,0
RID816,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID817,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID818,0,0,5,5,7,10,5,0,6.5,0,0,0,0
RID819,0,0,7,5,6,10,5,0,6.5,0,0,0,0
RID820,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID821,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID822,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID823,0,0,7,5,6,10,5,0,6.5,0,0,0,2
RID824,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID825,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID826,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID827,0,0,4,5,6,10,5,2,6.5,0,0,0,0
RID828,0,0,3,5,5,8,7,0,3.5,0,0,0,0
RID829,0,0,4,3,1,5,3,0,0,0,0,0,2
RID830,0,0,6,4,5,8,7,4,2.5,0,0,2,0
RID831,0,0,9,3,1,5,3,0,1,0,0,0,2
RID832,0,0,8,3,3,5,3,0,0,0,2,0,0
RID833,0,0,5,3,3,5,0,0,1,0,0,0,0
RID834,0,0,6,8,5,8,7,0,7.5,2,0,0,2
RID835,0,0,3,3,1,5,4,0,1.5,0,2,0,0
RID836,0,0,5,6,4,5,5,4,7,0,2,2,0
RID837,0,0,9,3,2,5,2,0,1,0,0,0,0
RID838,0,0,6,3,2,5,1,0,1,0,0,0,2
RID839,0,0,10,3,3,5,2,0,0,0,0,0,0
RID840,0,0,8,3,0,6,0,0,1,0,0,0,0
RID841,0,0,5,3,2,5,0,0,1,0,0,0,0
RID842,0,0,10,3,0,5,0,0,0,0,0,0,0
RID843,10,0,10,8,10,8,8,2,8.5,0,5,0,2
RID844,0,0,8,3,1,5,2,0,0,0,5,0,0
RID845,0,0,3,5,1,8,1,0,2.5,0,0,0,0
RID846,0,0,3,5,3,5,5,0,2.5,0,0,0,2
RID847,0,0,7,6,8,8,6,8,7.5,2,0,0,4
RID848,0,0,9,5,5,8,6,0,8.5,2,0,0,0
RID849,0,0,8,6,5,6,7,0,6.5,0,0,0,0
RID850,0,0,10,5,4,8,8,4,7.5,2,0,0,0
RID851,0,0,5,5,5,5,7,0,6.5,0,0,0,0
RID852,0,0,8,3,3,5,1,0,1,0,0,0,0
RID853,0,0,6,3,2,5,2,0,1,0,0,0,0
RID854,0,0,6,3,3,5,3,0,1,0,5,0,0
RID855,0,0,6,7,10,5,9,2,7.5,2,0,4,3
RID856,0,0,3,5,1,8,5,0,5.5,0,2,0,2
RID857,0,0,7,3,2,5,1,0,0,0,0,0,0
RID858,0,0,3,7,4,8,5,2,8,2,0,0,0
RID859,0,0,5,3,1,5,0,0,0,0,0,0,0
RID860,0,0,3,3,2,5,5,0,1.5,0,0,0,0
RID861,0,0,10,5,4,5,7,0,3.5,0,2,0,0
RID862,0,0,8,3,3,5,3,0,1,0,0,0,0
RID863,0,0,10,3,2,5,3,0,1,0,0,0,0
RID864,0,0,9,3,3,5,3,0,1,0,5,0,0
RID865,0,0,3,5,3,5,7,0,2.5,0,0,0,4
RID866,0,0,6,5,3,5,9,0,5.5,0,0,0,2
RID867,0,0,9,3,1,5,3,0,1,0,2,0,0
RID868,0,0,6,4,3,8,6,4,2.5,0,2,0,2
RID869,0,0,9,3,2,5,2,0,1,0,0,0,0
RID870,0,0,3,3,3,5,6,0,1.5,0,0,0,0
RID871,0,0,4,4,1,5,3,0,2.5,0,0,0,0
RID872,0,0,6,3,1,5,1,0,1,0,0,0,2
RID873,0,0,7,3,4,5,2,0,0,0,2,0,0
RID874,0,0,7,3,2,5,0,0,0,0,0,0,0
RID875,0,0,5,5,4,8,6,0,5.5,0,5,0,2
RID876,0,0,7,3,0,5,0,0,0,0,0,0,0
RID877,0,0,3,5,4,8,7,0,3.5,0,0,0,0
RID878,0,0,8,3,2,5,2,0,0,0,0,0,0
RID879,0,0,10,3,4,5,3,0,0,0,0,0,0
RID880,0,0,4,3,2,5,2,0,1,0,0,0,2
RID881,0,0,4,5,5,8,7,2,6.5,2,0,0,4
RID882,4,0,4,5,4,5,7,0,4.5,0,0,0,0
RID883,0,0,4,5,2,8,9,0,3,0,5,1,0
RID884,0,0,10,3,2,5,1,0,0,0,5,0,2
RID885,0,0,6,3,3,5,3,0,1,0,5,0,0
RID886,0,0,4,4,5,5,3,0,2.5,0,0,0,0
RID887,0,0,6,3,4,5,3,0,1,0,0,0,0
